"Order Id";"Order Date";"Ship Date";"Ship Mode";"Product_Count";"Sales";"Quantity";"Profit"
"CA-2017-142034";"24-09-2017";"28-09-2017";"Standard Class";3;1331.82;13.0;469.614
"CA-2016-107328";"08-08-2016";"15-08-2016";"Standard Class";3;1016.184;13.0;154.77720000000002
"CA-2016-108616";"29-09-2016";"03-10-2016";"Standard Class";3;298.83;15.0;109.377
"CA-2017-125115";"10-04-2017";"10-04-2017";"Same Day";2;106.104;5.0;23.972700000000003
"CA-2016-150945";"18-12-2016";"20-12-2016";"Second Class";1;900.08;4.0;117.0104
"CA-2014-166863";"20-06-2014";"24-06-2014";"Standard Class";7;1353.5296;24.0;-220.376
"CA-2017-140326";"04-09-2017";"06-09-2017";"First Class";3;849.846;15.0;-111.468
"CA-2016-168536";"20-12-2016";"24-12-2016";"Standard Class";1;66.3;3.0;8.619
"US-2016-113649";"09-08-2016";"12-08-2016";"First Class";3;645.136;15.0;78.1812
"CA-2015-124975";"22-06-2015";"25-06-2015";"First Class";1;796.425;7.0;-525.6405
"CA-2015-168767";"10-04-2015";"15-04-2015";"Standard Class";1;12.832;2.0;4.3308
"CA-2016-114482";"21-11-2016";"25-11-2016";"Second Class";2;445.4;10.0;129.1592
"CA-2016-137673";"05-09-2016";"10-09-2016";"Standard Class";1;116.0;8.0;29.0
"CA-2016-132731";"24-11-2016";"28-11-2016";"Standard Class";1;657.552;6.0;49.3164
"CA-2017-148922";"10-12-2017";"15-12-2017";"Second Class";3;684.7800000000001;14.0;280.7697
"CA-2016-130680";"24-06-2016";"29-06-2016";"Standard Class";1;38.24;4.0;-9.56
"CA-2015-141145";"17-09-2015";"23-09-2015";"Standard Class";1;87.168;3.0;10.896
"US-2016-152835";"19-05-2016";"23-05-2016";"Standard Class";1;21.4;5.0;6.206
"CA-2016-155565";"28-05-2016";"28-05-2016";"Same Day";1;54.9;5.0;15.372
"CA-2014-110849";"18-04-2014";"23-04-2014";"Standard Class";4;323.458;15.0;108.1437
"CA-2016-145842";"17-06-2016";"20-06-2016";"Second Class";1;40.74;3.0;0.4074
"CA-2014-158771";"09-05-2014";"09-05-2014";"Same Day";4;158.70999999999998;18.0;50.7928
"CA-2016-157511";"18-09-2016";"20-09-2016";"First Class";3;107.396;6.0;-5.125
"CA-2017-121216";"23-12-2017";"25-12-2017";"Second Class";2;57.984;16.0;-64.352
"CA-2017-155292";"30-10-2017";"01-11-2017";"First Class";4;204.98000000000002;18.0;38.321
"CA-2016-152555";"29-03-2016";"02-04-2016";"Second Class";3;1702.38;17.0;40.7136
"CA-2017-107832";"23-11-2017";"26-11-2017";"Second Class";1;7.476;1.0;-5.9808
"CA-2014-120838";"23-03-2014";"26-03-2014";"Second Class";2;935.1519999999999;8.0;123.701
"CA-2017-118542";"01-12-2017";"05-12-2017";"Standard Class";2;55.488;9.0;25.444200000000002
"CA-2017-152737";"07-11-2017";"12-11-2017";"Standard Class";2;461.592;8.0;152.76119999999997
"CA-2017-109757";"04-09-2017";"09-09-2017";"Second Class";4;49.70400000000001;15.0;-19.142400000000002
"CA-2016-130029";"03-07-2016";"06-07-2016";"First Class";2;16.92;4.0;6.3
"CA-2017-103877";"07-09-2017";"14-09-2017";"Standard Class";1;1577.94;3.0;757.4112
"CA-2016-137176";"09-09-2016";"14-09-2016";"Second Class";1;15.008;4.0;-12.0064
"CA-2017-168109";"03-07-2017";"03-07-2017";"Same Day";3;4142.98;12.0;978.6032
"US-2017-126081";"29-06-2017";"04-07-2017";"Standard Class";1;5.184;1.0;1.8144
"CA-2017-117023";"07-08-2017";"12-08-2017";"Standard Class";2;116.47999999999999;12.0;31.6896
"CA-2015-143532";"19-03-2015";"24-03-2015";"Standard Class";1;14.496;3.0;4.8924
"CA-2016-103163";"07-06-2016";"11-06-2016";"Standard Class";2;9.514;2.0;3.8724999999999996
"CA-2016-104157";"25-07-2016";"29-07-2016";"Standard Class";3;2503.47;14.0;421.22339999999997
"CA-2017-117807";"01-10-2017";"07-10-2017";"Standard Class";1;104.85;1.0;50.328
"CA-2015-121650";"10-12-2015";"16-12-2015";"Standard Class";4;1000.4300000000001;7.0;235.84480000000002
"CA-2017-161823";"03-09-2017";"08-09-2017";"Standard Class";1;5.96;2.0;1.6688
"CA-2017-121839";"24-09-2017";"28-09-2017";"Standard Class";1;1169.694;3.0;-253.4337
"CA-2017-158729";"19-12-2017";"21-12-2017";"First Class";1;1665.62;2.0;33.3124
"CA-2017-146535";"24-11-2017";"30-11-2017";"Standard Class";2;1446.8400000000001;13.0;376.8408
"CA-2014-154186";"13-12-2014";"15-12-2014";"Second Class";1;2.92;1.0;0.365
"CA-2016-108434";"05-12-2016";"07-12-2016";"Second Class";1;465.18;3.0;120.9468
"CA-2016-164154";"11-09-2016";"17-09-2016";"Standard Class";2;59.94800000000001;8.0;-14.1904
"CA-2017-148012";"09-12-2017";"15-12-2017";"Standard Class";1;2.624;1.0;0.4264
"CA-2014-102869";"09-09-2014";"14-09-2014";"Second Class";4;233.244;13.0;-26.0068
"CA-2017-138310";"26-06-2017";"30-06-2017";"Standard Class";1;431.928;9.0;64.7892
"CA-2014-159835";"17-11-2014";"24-11-2014";"Standard Class";2;670.3779999999999;7.0;-90.1
"CA-2017-112956";"21-08-2017";"27-08-2017";"Standard Class";3;394.48;11.0;172.95919999999998
"CA-2016-119683";"12-03-2016";"16-03-2016";"Second Class";1;29.34;3.0;13.4964
"CA-2014-163559";"23-09-2014";"28-09-2014";"Second Class";1;139.44;3.0;47.061
"CA-2014-140228";"28-04-2014";"03-05-2014";"Standard Class";3;211.57600000000002;8.0;-33.1954
"US-2016-131674";"29-11-2016";"01-12-2016";"Second Class";1;58.416;2.0;16.7946
"CA-2015-110093";"03-12-2015";"08-12-2015";"Standard Class";1;36.784;2.0;10.5754
"CA-2017-112529";"19-11-2017";"21-11-2017";"First Class";2;749.8919999999999;10.0;-63.0732
"CA-2016-154536";"05-09-2016";"09-09-2016";"Standard Class";1;9.555;5.0;-7.3255
"CA-2017-141929";"04-09-2017";"08-09-2017";"Standard Class";3;711.394;8.0;219.58750000000003
"CA-2016-109743";"22-09-2016";"29-09-2016";"Standard Class";2;104.712;11.0;10.1817
"CA-2014-159184";"14-09-2014";"19-09-2014";"Standard Class";2;149.56;7.0;56.1248
"CA-2017-113530";"19-05-2017";"21-05-2017";"Second Class";4;726.8280000000001;16.0;55.899800000000006
"CA-2014-169726";"09-08-2014";"13-08-2014";"Standard Class";1;2060.744;7.0;643.9825
"CA-2017-155957";"26-11-2017";"30-11-2017";"Standard Class";2;265.408;10.0;33.7788
"CA-2017-132178";"03-05-2017";"08-05-2017";"Second Class";2;832.96;10.0;65.27199999999999
"CA-2016-145177";"10-11-2016";"14-11-2016";"Standard Class";8;877.342;39.0;10.988299999999995
"CA-2014-156594";"20-12-2014";"23-12-2014";"Second Class";4;694.534;10.0;216.3634
"CA-2014-146528";"25-07-2014";"27-07-2014";"Second Class";2;22.0;5.0;7.676
"CA-2015-168459";"22-11-2015";"27-11-2015";"Standard Class";1;55.104;6.0;18.5976
"CA-2017-109960";"09-12-2017";"11-12-2017";"Second Class";4;188.23999999999998;18.0;76.977
"CA-2017-133004";"31-08-2017";"05-09-2017";"Standard Class";1;638.73;9.0;166.0698
"CA-2017-168102";"24-04-2017";"30-04-2017";"Standard Class";1;113.568;2.0;-21.294
"CA-2017-158036";"08-09-2017";"14-09-2017";"Standard Class";1;9.096;1.0;1.7055
"CA-2015-128083";"12-03-2015";"17-03-2015";"Standard Class";3;45.976;10.0;8.234
"CA-2016-161676";"18-07-2016";"23-07-2016";"Standard Class";1;33.8;5.0;4.225
"CA-2016-155005";"13-06-2016";"15-06-2016";"Second Class";1;377.97;3.0;94.4925
"US-2017-129777";"03-07-2017";"09-07-2017";"Standard Class";2;283.46;12.0;104.74719999999999
"CA-2014-129364";"08-12-2014";"13-12-2014";"Standard Class";8;265.784;39.0;13.8141
"CA-2016-104969";"08-04-2016";"14-04-2016";"Standard Class";2;129.976;7.0;-97.7039
"CA-2017-154109";"06-11-2017";"11-11-2017";"Standard Class";2;175.324;5.0;-14.749399999999998
"CA-2015-156440";"05-12-2015";"09-12-2015";"Standard Class";1;44.46;2.0;14.6718
"CA-2015-132626";"09-07-2015";"14-07-2015";"Standard Class";9;1133.8200000000002;41.0;435.01980000000003
"CA-2016-102792";"13-12-2016";"19-12-2016";"Standard Class";1;9.84;3.0;3.2472
"CA-2016-108567";"20-05-2016";"24-05-2016";"Standard Class";1;2.694;2.0;-2.245
"CA-2017-140760";"02-06-2017";"05-06-2017";"Second Class";2;69.26400000000001;11.0;23.841
"US-2015-131359";"30-10-2015";"02-11-2015";"Second Class";4;603.434;12.0;153.46600000000004
"CA-2016-142097";"15-10-2016";"20-10-2016";"Standard Class";3;342.76;16.0;163.3604
"CA-2014-140039";"13-09-2014";"17-09-2014";"Standard Class";1;79.4;5.0;5.955
"CA-2017-160416";"13-11-2017";"18-11-2017";"Second Class";1;163.96;4.0;70.5028
"CA-2016-126543";"09-01-2016";"13-01-2016";"Second Class";1;15.168;2.0;3.792
"CA-2015-104941";"13-06-2015";"19-06-2015";"Standard Class";4;976.29;17.0;346.28430000000003
"CA-2017-160087";"18-03-2017";"22-03-2017";"Standard Class";1;23.832;3.0;6.5538
"CA-2014-120544";"23-11-2014";"27-11-2014";"Standard Class";3;46.088;12.0;-88.0328
"CA-2017-113670";"15-10-2017";"17-10-2017";"First Class";2;715.19;8.0;106.8035
"CA-2017-166198";"21-04-2017";"24-04-2017";"First Class";2;174.14;4.0;37.608000000000004
"CA-2014-135608";"08-12-2014";"10-12-2014";"Second Class";2;649.5999999999999;7.0;66.3068
"CA-2017-144568";"29-05-2017";"02-06-2017";"Standard Class";1;23.55;5.0;1.1775
"CA-2016-142370";"19-09-2016";"23-09-2016";"Standard Class";2;254.98999999999998;7.0;107.6297
"CA-2016-105900";"17-09-2016";"23-09-2016";"Standard Class";1;33.4;5.0;12.358
"CA-2016-151155";"20-12-2016";"24-12-2016";"Standard Class";2;34.34;6.0;14.3178
"CA-2017-144036";"22-11-2017";"26-11-2017";"Standard Class";1;35.712;8.0;2.232
"US-2014-169789";"30-12-2014";"04-01-2015";"Standard Class";1;551.985;5.0;-459.9875
"CA-2017-127264";"03-04-2017";"05-04-2017";"First Class";1;7.056;3.0;2.205
"CA-2016-151512";"26-12-2016";"02-01-2017";"Standard Class";1;18.72;2.0;3.51
"CA-2016-165169";"05-06-2016";"11-06-2016";"Standard Class";3;386.48;7.0;103.36120000000001
"CA-2015-109575";"18-09-2015";"23-09-2015";"Standard Class";5;2503.8199999999997;21.0;497.4408
"CA-2017-168193";"06-03-2017";"11-03-2017";"Second Class";2;98.35;4.0;28.6879
"CA-2016-115476";"17-03-2016";"17-03-2016";"Same Day";2;162.51999999999998;4.0;78.335
"CA-2016-133340";"09-12-2016";"13-12-2016";"Standard Class";3;132.809;4.0;51.638999999999996
"CA-2016-137848";"15-01-2016";"21-01-2016";"Standard Class";3;126.176;16.0;53.794399999999996
"CA-2014-113047";"24-10-2014";"24-10-2014";"Same Day";1;11.85;3.0;3.792
"CA-2016-149979";"23-09-2016";"28-09-2016";"Second Class";2;487.22;8.0;115.4659
"CA-2017-161956";"27-08-2017";"29-08-2017";"Second Class";7;2773.332;24.0;827.1050000000001
"CA-2016-116799";"03-03-2016";"06-03-2016";"First Class";1;563.43;5.0;-56.343
"CA-2016-111283";"29-02-2016";"04-03-2016";"Standard Class";1;111.104;7.0;8.3328
"CA-2015-167745";"18-09-2015";"23-09-2015";"Standard Class";3;52.98;6.0;20.8076
"CA-2017-104577";"12-05-2017";"17-05-2017";"Standard Class";1;87.6;5.0;42.048
"CA-2016-156251";"13-08-2016";"18-08-2016";"Second Class";2;250.48000000000002;5.0;28.370800000000003
"CA-2017-125878";"25-02-2017";"02-03-2017";"Standard Class";1;1.788;3.0;-3.0396
"CA-2016-163153";"21-03-2016";"25-03-2016";"Standard Class";2;100.716;3.0;-0.9156
"CA-2015-103205";"08-12-2015";"10-12-2015";"Second Class";1;119.96;5.0;11.996
"CA-2014-153913";"16-12-2014";"20-12-2014";"Second Class";1;1013.832;9.0;101.3832
"CA-2016-155530";"17-12-2016";"21-12-2016";"Standard Class";1;2003.52;6.0;-325.572
"CA-2014-115357";"06-08-2014";"11-08-2014";"Second Class";1;62.91;3.0;22.6476
"US-2014-102715";"11-04-2014";"13-04-2014";"Second Class";4;737.2;15.0;129.5495
"US-2017-148768";"30-11-2017";"02-12-2017";"Second Class";1;71.976;3.0;8.997
"CA-2017-118521";"16-02-2017";"20-02-2017";"Standard Class";1;37.94;2.0;18.2112
"CA-2014-149643";"16-11-2014";"20-11-2014";"Standard Class";1;273.96;2.0;10.9584
"CA-2015-135314";"09-07-2015";"14-07-2015";"Second Class";1;269.982;3.0;40.4973
"CA-2017-165204";"13-11-2017";"16-11-2017";"Second Class";1;720.064;4.0;-63.0056
"CA-2017-125752";"31-07-2017";"04-08-2017";"Standard Class";1;41.424;2.0;8.2848
"CA-2017-112487";"26-12-2017";"30-12-2017";"Standard Class";1;3.132;2.0;-2.61
"CA-2016-144218";"31-10-2016";"04-11-2016";"Standard Class";1;1085.42;7.0;282.2092
"CA-2016-169971";"04-09-2016";"09-09-2016";"Standard Class";2;66.288;4.0;8.0442
"US-2016-133508";"17-04-2016";"21-04-2016";"Standard Class";1;29.05;5.0;9.0055
"CA-2014-107139";"05-07-2014";"11-07-2014";"Standard Class";1;180.96;6.0;67.86
"CA-2015-111325";"27-02-2015";"28-02-2015";"First Class";1;16.032;6.0;2.2044
"CA-2015-163762";"27-11-2015";"01-12-2015";"Standard Class";1;29.79;3.0;12.5118
"US-2014-117163";"27-01-2014";"02-02-2014";"Standard Class";3;426.67;8.0;9.6827
"CA-2017-121314";"23-09-2017";"26-09-2017";"First Class";1;251.64;3.0;88.074
"CA-2017-147760";"04-11-2017";"05-11-2017";"First Class";2;1883.7240000000002;8.0;-73.0503
"CA-2016-156503";"14-10-2016";"20-10-2016";"Standard Class";6;305.248;12.0;79.18660000000001
"CA-2015-113628";"12-11-2015";"19-11-2015";"Standard Class";6;792.5079999999999;19.0;-51.9419
"CA-2017-147753";"05-03-2017";"05-03-2017";"Same Day";1;25.06;2.0;11.7782
"CA-2015-103961";"05-11-2015";"09-11-2015";"Standard Class";1;19.824;6.0;6.4428
"CA-2016-152471";"08-07-2016";"08-07-2016";"Same Day";2;839.9440000000001;7.0;56.4925
"CA-2015-102582";"15-09-2015";"19-09-2015";"Standard Class";3;1918.79;12.0;506.9794
"CA-2017-141873";"09-10-2017";"14-10-2017";"Standard Class";4;364.388;14.0;3.684400000000001
"CA-2015-140984";"14-09-2015";"18-09-2015";"Standard Class";3;1884.1440000000002;17.0;592.242
"CA-2014-132801";"07-10-2014";"12-10-2014";"Standard Class";1;107.44;10.0;10.744
"CA-2017-141733";"07-05-2017";"11-05-2017";"Standard Class";4;2049.534;10.0;568.1281000000001
"US-2015-111927";"14-11-2015";"19-11-2015";"Standard Class";2;96.1;5.0;36.0302
"CA-2014-105984";"24-11-2014";"24-11-2014";"Same Day";2;1661.028;8.0;-244.9116
"CA-2014-100363";"08-04-2014";"15-04-2014";"Standard Class";2;21.375999999999998;5.0;7.7192
"CA-2014-126760";"26-07-2014";"02-08-2014";"Standard Class";4;1891.316;17.0;110.6962
"US-2014-109162";"08-06-2014";"12-06-2014";"Standard Class";1;170.352;3.0;10.647
"CA-2014-101931";"28-10-2014";"31-10-2014";"First Class";5;1252.602;17.0;18.614
"CA-2017-129000";"25-11-2017";"27-11-2017";"Second Class";1;501.81;3.0;0.0
"CA-2017-161053";"22-09-2017";"23-09-2017";"First Class";2;726.9100000000001;9.0;333.6796
"CA-2015-142377";"04-12-2015";"09-12-2015";"Standard Class";1;85.96;7.0;40.4012
"CA-2015-127593";"21-09-2015";"21-09-2015";"Same Day";1;85.3;2.0;14.501
"CA-2017-130526";"26-11-2017";"29-11-2017";"First Class";1;33.568;8.0;-53.7088
"US-2017-131849";"06-06-2017";"10-06-2017";"Standard Class";2;31.349999999999998;6.0;2.178
"US-2017-105389";"23-10-2017";"28-10-2017";"Second Class";3;837.796;11.0;46.1593
"CA-2014-140816";"20-12-2014";"20-12-2014";"Same Day";1;447.944;7.0;89.5888
"CA-2017-154039";"17-02-2017";"22-02-2017";"Standard Class";2;605.752;4.0;-258.4183
"CA-2014-135755";"03-05-2014";"10-05-2014";"Standard Class";2;51.072;6.0;18.5136
"CA-2017-123246";"17-10-2017";"19-10-2017";"Second Class";1;10.64;4.0;2.7664
"CA-2015-157133";"28-11-2015";"03-12-2015";"Standard Class";1;151.96;5.0;-182.352
"CA-2014-124709";"27-07-2014";"29-07-2014";"Second Class";1;238.0;2.0;38.08
"CA-2017-146360";"23-04-2017";"25-04-2017";"Second Class";1;155.34;6.0;55.9224
"CA-2015-132486";"23-10-2015";"27-10-2015";"Second Class";6;1446.7839999999999;26.0;161.109
"CA-2016-136231";"05-09-2016";"07-09-2016";"Second Class";3;142.528;8.0;17.6374
"CA-2016-140641";"28-10-2016";"02-11-2016";"Standard Class";1;38.19;5.0;-26.733
"CA-2014-151001";"05-04-2014";"07-04-2014";"First Class";2;101.728;8.0;7.6296
"CA-2015-129896";"15-06-2015";"20-06-2015";"Standard Class";3;414.528;12.0;-22.409999999999997
"CA-2014-152849";"05-07-2014";"12-07-2014";"Standard Class";1;4.368;3.0;0.3822
"US-2017-127341";"29-01-2017";"02-02-2017";"Standard Class";1;12.128;4.0;-20.6176
"CA-2016-167759";"03-03-2016";"08-03-2016";"Second Class";1;134.85;3.0;37.758
"CA-2014-100895";"02-06-2014";"06-06-2014";"Standard Class";3;605.47;7.0;176.92719999999997
"US-2016-163881";"24-11-2016";"30-11-2016";"Standard Class";3;2904.572;16.0;618.7338
"US-2016-144547";"10-11-2016";"14-11-2016";"Standard Class";1;279.944;7.0;48.9902
"US-2014-112200";"22-11-2014";"28-11-2014";"Standard Class";1;9.98;5.0;-16.467
"CA-2017-110212";"01-05-2017";"05-05-2017";"Standard Class";1;48.9;5.0;18.093
"CA-2017-134285";"07-12-2017";"12-12-2017";"Standard Class";2;19.104;6.0;6.6864
"CA-2017-102267";"30-11-2017";"04-12-2017";"Standard Class";1;2.368;2.0;0.8288
"CA-2017-157980";"07-12-2017";"09-12-2017";"First Class";1;127.984;2.0;25.5968
"CA-2015-121097";"03-01-2015";"08-01-2015";"Standard Class";1;10.368;2.0;3.6288
"CA-2015-151043";"14-11-2015";"20-11-2015";"Standard Class";1;47.984;2.0;-1.1996
"US-2015-119312";"02-10-2015";"07-10-2015";"Second Class";1;270.34;14.0;75.6952
"CA-2015-167010";"05-04-2015";"10-04-2015";"Standard Class";8;1636.356;32.0;-257.9199
"CA-2017-126788";"05-06-2017";"06-06-2017";"First Class";1;470.376;3.0;52.9173
"CA-2017-148068";"18-09-2017";"25-09-2017";"Standard Class";2;29.26;5.0;12.571800000000001
"US-2017-142573";"18-07-2017";"23-07-2017";"Standard Class";5;1298.896;16.0;-482.5883
"US-2015-148817";"01-12-2015";"07-12-2015";"Standard Class";2;125.64;8.0;47.3544
"CA-2016-110044";"28-06-2016";"02-07-2016";"Second Class";1;359.976;3.0;35.9976
"CA-2017-146920";"28-08-2017";"01-09-2017";"Standard Class";2;52.064;11.0;17.272
"CA-2014-103940";"17-09-2014";"21-09-2014";"Standard Class";4;260.79;12.0;77.17930000000001
"CA-2016-162082";"14-03-2016";"17-03-2016";"First Class";3;392.06;13.0;4.056899999999999
"CA-2016-132094";"26-08-2016";"02-09-2016";"Standard Class";2;53.456;5.0;14.837200000000001
"CA-2017-123001";"02-09-2017";"08-09-2017";"Standard Class";3;284.98400000000004;12.0;52.325
"CA-2015-118955";"16-06-2015";"20-06-2015";"Standard Class";3;253.34000000000003;8.0;-6.1662
"US-2016-143448";"10-12-2016";"10-12-2016";"Same Day";1;1424.9;5.0;356.225
"CA-2017-117863";"18-05-2017";"23-05-2017";"Standard Class";1;14.56;2.0;6.2608
"CA-2017-160458";"27-05-2017";"29-05-2017";"Second Class";1;25.92;5.0;9.072
"US-2016-142685";"23-06-2016";"30-06-2016";"Standard Class";1;835.17;7.0;16.7034
"CA-2016-133144";"16-05-2016";"21-05-2016";"Second Class";1;17.34;3.0;8.4966
"CA-2017-167871";"18-11-2017";"23-11-2017";"Standard Class";2;47.328;2.0;14.872
"CA-2016-119963";"18-11-2016";"22-11-2016";"Standard Class";4;329.972;12.0;5.319599999999998
"CA-2014-121167";"28-11-2014";"30-11-2014";"Second Class";1;17.248;2.0;6.0368
"US-2016-151862";"01-03-2016";"08-03-2016";"Standard Class";1;159.984;2.0;13.9986
"CA-2017-152961";"15-01-2017";"19-01-2017";"Standard Class";1;12.7;2.0;5.842
"CA-2014-133228";"04-04-2014";"09-04-2014";"Standard Class";2;84.83;5.0;26.1601
"CA-2016-114951";"26-06-2016";"03-07-2016";"Standard Class";1;22.14;3.0;6.4206
"CA-2016-156573";"29-05-2016";"02-06-2016";"Standard Class";3;60.485;8.0;6.234900000000001
"CA-2015-113901";"19-10-2015";"24-10-2015";"Standard Class";2;188.23;11.0;62.5938
"CA-2017-134838";"19-02-2017";"20-02-2017";"First Class";2;57.510000000000005;6.0;15.5277
"CA-2016-120257";"22-09-2016";"28-09-2016";"Standard Class";1;7.872;3.0;0.8856
"CA-2014-164910";"12-11-2014";"17-11-2014";"Second Class";1;7.872;3.0;0.8856
"CA-2016-149902";"01-04-2016";"06-04-2016";"Standard Class";1;88.04;4.0;22.8904
"CA-2016-146010";"20-05-2016";"23-05-2016";"First Class";1;40.635;7.0;-32.508
"US-2015-163685";"01-06-2015";"05-06-2015";"Standard Class";2;47.968;18.0;4.0352
"CA-2014-135090";"22-11-2014";"26-11-2014";"Standard Class";1;53.82;9.0;24.219
"CA-2015-132374";"22-02-2015";"24-02-2015";"Second Class";1;79.36;4.0;20.6336
"CA-2016-167556";"29-03-2016";"02-04-2016";"Standard Class";4;498.60799999999995;22.0;155.2339
"US-2016-116400";"22-10-2016";"24-10-2016";"First Class";1;39.92;4.0;11.1776
"CA-2017-101308";"02-10-2017";"07-10-2017";"Standard Class";2;93.724;5.0;-16.023799999999998
"CA-2014-114517";"23-12-2014";"27-12-2014";"Standard Class";2;109.83600000000001;5.0;-3.7235999999999994
"CA-2017-119564";"15-12-2017";"20-12-2017";"Standard Class";1;22.77;3.0;9.7911
"CA-2016-135265";"07-07-2016";"09-07-2016";"Second Class";3;3136.868;10.0;965.8569
"CA-2016-108735";"17-04-2016";"21-04-2016";"Standard Class";1;257.499;3.0;24.2352
"CA-2017-112333";"08-04-2017";"14-04-2017";"Standard Class";2;2633.5099999999998;9.0;632.4618999999999
"US-2016-159415";"17-04-2016";"22-04-2016";"Standard Class";1;79.12;5.0;13.846
"CA-2014-122588";"25-11-2014";"27-11-2014";"Second Class";1;52.96;2.0;20.1248
"CA-2014-137589";"03-11-2014";"08-11-2014";"Standard Class";1;286.344;3.0;-64.4274
"CA-2015-161998";"01-05-2015";"05-05-2015";"Standard Class";2;236.256;9.0;25.093200000000003
"CA-2015-105627";"08-03-2015";"12-03-2015";"Standard Class";5;2531.8799999999997;22.0;596.7203
"US-2015-149629";"17-07-2015";"20-07-2015";"Second Class";1;231.92;5.0;5.798
"CA-2014-116834";"11-10-2014";"16-10-2014";"Standard Class";2;408.47;16.0;77.691
"CA-2016-145730";"03-03-2016";"08-03-2016";"Standard Class";3;962.4060000000001;9.0;-82.0947
"US-2015-168732";"10-12-2015";"16-12-2015";"Standard Class";3;129.64;11.0;34.3474
"CA-2015-107468";"18-12-2015";"22-12-2015";"Standard Class";1;6.848;2.0;0.5992
"CA-2017-144463";"01-01-2017";"05-01-2017";"Standard Class";1;474.43;11.0;199.2606
"CA-2017-100811";"21-11-2017";"24-11-2017";"First Class";2;47.744;6.0;6.5696
"CA-2015-153612";"22-12-2015";"27-12-2015";"Standard Class";1;17.12;4.0;4.9648
"CA-2015-165624";"23-08-2015";"28-08-2015";"Standard Class";7;1142.43;30.0;364.3753
"CA-2014-154963";"22-06-2014";"27-06-2014";"Standard Class";3;1106.77;11.0;-20.0355
"CA-2017-130764";"27-10-2017";"28-10-2017";"First Class";2;652.505;9.0;41.291
"CA-2017-139311";"11-08-2017";"13-08-2017";"First Class";3;175.632;17.0;-6.203400000000002
"CA-2017-124296";"24-12-2017";"28-12-2017";"Standard Class";2;712.85;7.0;300.53380000000004
