customer_id,trans_date,tran_amount
CS4974,05-Mar-14,54
CS2937,23-Dec-14,102
CS6001,28-Jun-14,70
CS2442,12-Feb-15,76
CS5113,12-Feb-15,57
CS2655,21-Apr-14,40
CS1586,20-Aug-14,41
CS1591,13-Oct-14,79
CS1568,15-Dec-14,41
CS4140,09-Jun-14,78
CS5021,01-May-14,36
CS4083,03-Oct-14,72
CS4458,16-Dec-14,96
CS4582,07-Jul-14,84
CS3730,05-Dec-14,101
CS2696,21-Jun-14,86
CS5922,31-Oct-14,104
CS1676,13-Jan-14,46
CS3942,27-Dec-14,65
CS5937,14-Dec-14,43
CS2159,05-Apr-14,89
CS3962,18-Jul-14,95
CS5395,17-May-14,62
CS4372,15-Jan-14,38
CS1988,22-Jul-14,70
CS5752,28-Dec-14,60
CS3121,15-Oct-14,63
CS3807,17-Mar-14,52
CS3547,03-Jan-15,77
CS4754,24-Aug-14,47
CS2904,22-Dec-14,82
CS5361,09-Sep-14,63
CS1339,16-Jan-15,95
CS1348,25-Aug-14,52
CS4918,12-Mar-14,61
CS5699,23-Jan-15,102
CS4903,11-Nov-14,77
CS1933,23-Mar-14,79
CS4254,20-Jan-14,76
CS3623,24-Mar-14,72
CS2920,11-Nov-14,48
CS4407,16-May-14,63
CS3697,28-Dec-14,105
CS1433,15-Jan-15,78
CS3678,17-Aug-14,75
CS3932,09-Mar-14,67
CS3373,16-Feb-15,57
CS1222,02-Jan-15,78
CS1740,18-May-14,64
CS1366,09-Feb-15,73
CS4487,30-May-14,56
CS3541,05-Oct-14,92
CS4622,22-Sep-14,96
CS5301,27-May-14,63
CS3744,27-Dec-14,37
CS2069,24-Feb-14,82
CS4247,06-Feb-14,62
CS2215,12-Nov-14,52
CS4818,24-Feb-14,99
CS3681,20-Oct-14,72
CS4111,16-Jan-14,101
CS1274,07-Sep-14,60
CS5289,29-Oct-14,52
CS1458,13-Feb-15,63
CS3910,29-Mar-14,63
CS4230,05-May-14,47
CS2869,27-Jul-14,59
CS3326,05-Jan-15,89
CS2215,10-Oct-14,40
CS1727,02-Jul-14,55
CS5685,23-Jan-15,48
CS5501,11-Apr-14,94
CS2133,20-Dec-14,57
CS5310,13-Nov-14,63
CS4444,30-Jan-15,36
CS2143,21-Oct-14,69
CS4300,14-Aug-14,89
CS3841,08-Jul-14,47
CS5907,03-Jan-14,71
CS4293,16-Feb-15,65
CS3380,24-Nov-14,103
CS1279,28-Jan-15,81
CS2037,27-Jan-14,100
CS3099,05-Feb-14,96
CS2289,17-Jun-14,92
CS2013,20-Mar-14,77
CS3949,20-Jan-15,105
CS4618,17-Jan-15,41
CS1773,29-Mar-14,86
CS2369,07-Aug-14,61
CS3957,12-Feb-15,50
CS2414,16-Nov-14,81
CS3145,29-Oct-14,58
CS5948,18-Jan-15,93
CS5675,22-Apr-14,56
CS5837,30-Jul-14,70
CS2935,25-Mar-14,89
CS5394,10-Feb-15,67
CS3524,06-Sep-14,42
CS6093,27-Jul-14,66
CS4183,10-Feb-14,55
CS3475,04-Jan-15,105
CS5957,12-Aug-14,40
CS1587,07-Feb-15,86
CS5478,26-Apr-14,39
CS3604,21-Sep-14,42
CS3101,09-Mar-15,75
CS5028,06-Dec-14,35
CS2639,22-Jan-14,63
CS1211,05-Nov-14,45
CS5352,22-Feb-14,58
CS2878,04-Jan-15,56
CS4214,14-Sep-14,68
CS2518,15-Mar-14,72
CS1467,19-May-14,95
CS4556,26-Nov-14,39
CS5487,19-Nov-14,52
CS4408,31-Jan-15,105
CS1367,31-Mar-14,98
CS5789,02-Jun-14,103
CS3755,13-May-14,35
CS4847,22-May-14,80
CS1158,18-Mar-14,59
CS3258,25-Apr-14,37
CS4280,16-Jun-14,62
CS5544,07-Jun-14,63
CS4196,25-Dec-14,45
CS2067,05-Feb-14,40
CS3338,29-Jan-14,95
CS2510,14-Sep-14,38
CS1457,15-Dec-14,64
CS1639,22-Feb-14,82
CS1133,18-Nov-14,90
CS4395,05-Jul-14,98
CS6029,25-Jun-14,52
CS4953,21-Sep-14,63
CS2449,08-Jul-14,36
CS1888,06-Apr-14,61
CS2375,12-Feb-15,80
CS4004,23-Dec-14,69
CS1393,02-Oct-14,78
CS6021,26-Jan-14,67
CS3594,06-Jan-14,80
CS4635,01-Jun-14,67
CS4206,23-Nov-14,91
CS5450,19-Jan-14,73
CS1249,27-Nov-14,89
CS3983,03-Feb-14,62
CS3866,11-Jan-15,84
CS5166,11-Dec-14,36
CS4571,22-Aug-14,53
CS1420,17-Aug-14,54
CS3994,21-Oct-14,82
CS1321,27-Jul-14,99
CS3844,05-May-14,43
CS3730,22-Mar-14,83
CS4259,06-Jun-14,75
CS5080,16-May-14,51
CS6069,14-Oct-14,84
CS3362,16-Mar-14,75
CS4540,11-Feb-15,64
CS3872,06-Feb-14,70
CS3295,03-Dec-14,62
CS5732,21-Nov-14,93
CS1744,16-Jan-15,41
CS4661,11-Sep-14,80
CS2621,18-Sep-14,74
CS1322,16-Aug-14,78
CS4165,03-Dec-14,38
CS2887,10-Feb-15,72
CS4660,12-Apr-14,70
CS3771,11-Aug-14,100
CS2636,27-Aug-14,98
CS5670,02-May-14,43
CS2062,08-Apr-14,50
CS1305,16-May-14,46
CS2069,08-Aug-14,62
CS3899,06-May-14,77
CS4223,02-Mar-15,95
CS5562,14-Jun-14,73
CS5205,04-May-14,60
CS5582,01-Sep-14,44
CS1296,18-Feb-14,41
CS2410,27-Sep-14,42
CS4392,07-Jan-15,87
CS4549,29-Oct-14,35
CS5641,18-Mar-14,84
CS4956,04-Jan-14,48
CS2180,16-Jan-14,87
CS5436,04-Jul-14,89
CS4203,19-Oct-14,45
CS3573,05-Jan-14,64
CS4502,23-Jan-14,104
CS4246,17-Feb-15,97
CS4275,24-Oct-14,61
CS1605,12-Feb-14,76
CS3622,01-Jan-14,104
CS4067,12-Sep-14,77
CS4152,09-Oct-14,89
CS5054,18-Jun-14,100
CS5362,15-Sep-14,65
CS3518,26-Oct-14,53
CS3365,04-Aug-14,42
CS2270,02-Nov-14,65
CS5878,28-Aug-14,90
CS1398,29-Dec-14,74
CS1551,29-Jun-14,50
CS5072,10-Nov-14,37
CS5652,20-Dec-14,59
CS1174,21-Feb-15,38
CS4594,09-Mar-14,46
CS3159,04-Feb-15,65
CS4839,04-May-14,46
CS2566,18-Aug-14,96
CS4610,20-Oct-14,37
CS5654,12-Feb-14,48
CS1465,05-Mar-14,101
CS3709,12-Oct-14,68
CS3721,01-Feb-14,51
CS1747,12-Mar-15,47
CS4851,22-Oct-14,36
CS4488,21-Oct-14,64
CS3189,12-Nov-14,94
CS5971,10-Jul-14,78
CS1923,18-Dec-14,50
CS2820,27-Jul-14,93
CS1260,23-Mar-14,63
CS4380,19-Jan-14,65
CS2519,10-Dec-14,42
CS5160,02-Jun-14,72
CS5704,29-Aug-14,58
CS4028,27-Aug-14,77
CS4264,01-Oct-14,46
CS4149,13-Feb-14,37
CS3885,13-Jun-14,85
CS1409,13-Jan-14,66
CS4445,17-Feb-14,74
CS1370,01-Jun-14,60
CS2387,08-May-14,63
CS2883,31-Jul-14,101
CS4791,12-Feb-15,78
CS3861,04-Nov-14,49
CS1285,19-Feb-15,38
CS2213,27-Apr-14,45
CS4049,14-May-14,95
CS3388,19-Feb-14,76
CS3779,17-Jun-14,85
CS3928,02-Nov-14,89
CS4864,12-Jan-15,58
CS5097,09-Jan-15,73
CS4385,25-Nov-14,97
CS2717,14-Jan-14,92
CS1739,03-Nov-14,87
CS2022,15-Feb-15,68
CS3266,17-Feb-14,47
CS4524,03-Jun-14,41
CS4745,02-Feb-14,59
CS2407,20-Apr-14,61
CS3404,20-Jun-14,102
CS3451,19-Jul-14,54
CS2950,01-Jun-14,54
CS4766,15-Jan-14,74
CS1662,22-Feb-15,40
CS3667,22-Sep-14,77
CS3235,05-Oct-14,79
CS2644,08-Jul-14,66
CS2348,10-Oct-14,59
CS4028,23-Mar-14,89
CS2627,06-Aug-14,88
CS1138,03-Mar-15,97
CS2904,22-Jul-14,93
CS2900,04-May-14,92
CS1831,08-Mar-14,51
CS5919,15-Dec-14,64
CS4910,01-Jun-14,45
CS3549,18-May-14,91
CS4624,10-Jun-14,85
CS5802,02-Nov-14,82
CS1134,15-Apr-14,84
CS4460,13-Aug-14,81
CS4352,09-Mar-15,82
CS3110,16-May-14,58
CS1816,07-May-14,105
CS5411,08-Sep-14,100
CS3826,05-Jan-14,54
CS2994,16-Jun-14,62
CS4158,07-Sep-14,70
CS4190,10-Oct-14,37
CS5803,25-Jun-14,35
CS4981,18-Jul-14,44
CS4312,19-Jul-14,104
CS2445,25-Jan-15,38
CS5103,22-Feb-15,49
CS3343,19-Nov-14,66
CS2675,25-Mar-14,38
CS4305,14-Oct-14,58
CS4818,06-Jul-14,78
CS4609,12-Oct-14,57
CS3517,18-Jul-14,44
CS5667,16-Mar-14,77
CS2847,07-Oct-14,43
CS4264,27-Jan-14,60
CS5113,31-Jan-14,69
CS3710,14-Mar-15,41
CS2357,25-Feb-14,73
CS4438,28-Sep-14,80
CS3124,17-Nov-14,80
CS1900,19-Oct-14,100
CS3371,18-Nov-14,37
CS1912,26-May-14,56
CS3005,21-Mar-14,99
CS3100,26-Jan-15,86
CS3019,18-Oct-14,60
CS1506,14-Mar-14,77
CS5492,24-Mar-14,51
CS4652,20-Jun-14,79
CS1606,14-Mar-15,45
CS4298,19-Mar-14,67
CS4981,14-Jan-14,51
CS4497,25-Feb-15,98
CS3561,26-Jul-14,40
CS4858,17-Apr-14,96
CS2318,15-Mar-14,87
CS4619,16-Jan-14,84
CS5970,14-Feb-15,44
CS1270,30-Apr-14,88
CS5294,12-Dec-14,36
CS2788,01-Feb-14,76
CS6046,17-May-14,65
CS1197,06-Oct-14,79
CS2766,15-Apr-14,89
CS3377,31-Mar-14,57
CS5760,09-Aug-14,35
CS5122,28-Mar-14,104
CS2274,12-Jun-14,63
CS3627,07-Jun-14,62
CS2322,22-Jun-14,64
CS4575,27-Nov-14,58
CS4315,05-Mar-14,35
CS6024,03-Feb-14,57
CS1182,22-Apr-14,84
CS2784,20-Dec-14,75
CS3897,11-May-14,105
CS3656,28-Jan-14,96
CS4116,13-May-14,36
CS1730,05-Nov-14,101
CS1435,09-Dec-14,61
CS4142,17-Apr-14,39
CS2146,30-Dec-14,45
CS4218,21-Oct-14,47
CS4738,19-Aug-14,84
CS5795,29-Sep-14,90
CS1898,21-Jul-14,80
CS1640,08-Jul-14,38
CS3788,23-Oct-14,45
CS4990,27-Sep-14,78
CS4757,03-Jan-14,73
CS4820,15-May-14,77
CS3666,19-Oct-14,52
CS3944,19-Dec-14,94
CS3126,21-Jun-14,35
CS2118,14-Feb-14,52
CS2603,10-Dec-14,90
CS1943,12-Dec-14,46
CS5756,11-Mar-15,96
CS5014,14-Sep-14,46
CS5663,08-May-14,59
CS2361,11-Apr-14,83
CS5782,10-Aug-14,88
CS2949,13-Oct-14,49
CS3351,12-Jul-14,78
CS4434,21-Oct-14,53
CS5023,25-Feb-14,61
CS1415,11-Jun-14,71
CS3183,18-Nov-14,95
CS4308,05-Oct-14,42
CS1350,24-Mar-14,77
CS5314,08-Dec-14,82
CS3865,04-Nov-14,41
CS3254,19-Feb-14,58
CS5939,08-Nov-14,104
CS5584,28-Jul-14,47
CS3168,17-Oct-14,85
CS4737,09-Mar-14,88
CS1342,26-Sep-14,100
CS3243,06-Jul-14,36
CS4854,02-Apr-14,81
CS2368,09-Mar-15,71
CS1398,21-Aug-14,37
CS3420,01-May-14,67
CS5925,28-Jul-14,100
CS5922,25-Feb-15,35
CS5629,09-Jun-14,93
CS3975,04-Feb-15,37
CS4436,02-Dec-14,50
CS3062,27-May-14,61
CS4630,22-Feb-14,78
CS6090,22-May-14,89
CS1574,17-Apr-14,82
CS2687,03-Sep-14,69
CS5069,29-Mar-14,69
CS4915,23-Jul-14,56
CS4658,28-Jul-14,70
CS5791,23-Feb-15,99
CS5268,15-Mar-14,76
CS5354,12-Mar-14,59
CS4668,09-Oct-14,79
CS2337,07-Mar-15,85
CS6035,12-Mar-14,68
CS2459,11-Mar-14,79
CS6002,02-Mar-14,62
CS2283,01-Mar-15,90
CS4171,06-Aug-14,58
CS5214,20-Jul-14,76
CS4605,04-Jan-14,40
CS4317,12-Dec-14,38
CS5535,24-Mar-14,64
CS5381,01-Oct-14,95
CS2269,16-Mar-14,73
CS5148,26-Feb-14,36
CS3595,02-Jan-15,53
CS5225,20-May-14,97
CS2247,07-Jan-15,52
CS1601,27-Dec-14,50
CS1640,02-Feb-14,81
CS2780,07-Dec-14,64
CS2683,16-May-14,54
CS5648,03-Nov-14,38
CS2984,05-Sep-14,52
CS3503,31-Oct-14,57
CS4829,28-Sep-14,76
CS5678,18-Aug-14,46
CS2100,17-Jun-14,51
CS1436,27-Oct-14,79
CS2425,29-May-14,53
CS1248,16-Apr-14,68
CS4433,27-Jun-14,94
CS4644,14-Jul-14,56
CS1569,20-Dec-14,104
CS2656,11-May-14,39
CS5821,15-Mar-14,38
CS6090,24-Oct-14,35
CS5134,03-Jan-14,39
CS2000,21-May-14,48
CS4756,03-Feb-14,47
CS1715,16-Aug-14,75
CS2869,17-Feb-15,70
CS4353,13-Aug-14,58
CS5918,01-Feb-14,84
CS4667,22-Jun-14,90
CS4816,30-Jan-14,48
CS3379,04-Dec-14,75
CS3511,15-Jun-14,71
CS3794,24-Sep-14,44
CS2954,27-Feb-14,47
CS2789,25-Jan-15,104
CS3593,25-Dec-14,36
CS4865,26-Mar-14,81
CS4347,21-Aug-14,101
CS5077,09-Jun-14,87
CS3370,27-Apr-14,81
CS3401,22-Feb-15,71
CS5112,08-Mar-15,98
CS1623,14-Feb-15,104
CS5943,27-Sep-14,72
CS4750,24-Mar-14,56
CS2306,18-Feb-14,61
CS4509,19-Jul-14,65
CS3059,13-Feb-14,97
CS3701,11-Apr-14,91
CS1962,13-May-14,69
CS5346,13-Jan-15,67
CS5231,04-May-14,40
CS1276,09-Feb-15,39
CS4857,13-Mar-15,74
CS5680,27-Nov-14,49
CS2662,27-Feb-15,49
CS1750,04-Jul-14,102
CS2857,16-Jan-14,39
CS3752,10-Oct-14,40
CS2347,11-Aug-14,45
CS4018,20-Aug-14,59
CS2510,11-Mar-14,68
CS5480,17-Jul-14,76
CS2565,02-Feb-14,59
CS3085,15-Sep-14,59
CS2893,10-Jan-14,84
CS4467,21-Apr-14,44
CS2334,30-Dec-14,63
CS2648,21-Feb-14,64
CS4379,17-Oct-14,97
CS4501,16-Mar-14,64
CS4957,11-Dec-14,98
CS5061,18-Feb-14,100
CS5926,10-Dec-14,52
CS1637,20-Oct-14,55
CS5699,04-Jan-15,95
CS3653,14-Jan-14,84
CS3755,28-Apr-14,42
CS3326,23-Jan-14,42
CS5266,23-May-14,96
CS2524,14-Jun-14,63
CS3113,05-May-14,41
CS2148,01-Jan-15,90
CS1970,12-Mar-15,85
CS4103,05-Feb-15,85
CS3525,22-Oct-14,80
CS4211,21-May-14,66
CS1923,11-Jan-14,80
CS2069,15-Mar-14,102
CS5860,16-Jun-14,79
CS1387,19-Sep-14,45
CS3337,06-Apr-14,88
CS5773,22-May-14,68
CS5054,02-Oct-14,74
CS3499,25-Aug-14,56
CS1786,24-Feb-14,66
CS2375,06-Feb-14,101
CS3839,31-Jan-15,78
CS5163,24-Mar-14,91
CS1552,09-Feb-14,58
CS2421,02-May-14,42
CS4070,29-Jul-14,74
CS1164,27-Feb-15,41
CS5102,12-Jul-14,66
CS4768,07-Jan-14,49
CS4190,09-Aug-14,100
CS2718,09-Jan-14,95
CS3739,20-Feb-15,90
CS5687,30-Dec-14,50
CS2244,02-Feb-15,90
CS3632,12-Jun-14,69
CS5455,15-Apr-14,53
CS3261,30-Apr-14,87
CS3019,12-Sep-14,57
CS1284,25-Jul-14,101
CS6014,22-Apr-14,95
CS2341,28-Sep-14,58
CS2755,12-Jan-15,89
CS2546,23-Mar-14,54
CS1527,13-Jan-15,79
CS3890,21-Feb-15,98
CS4122,12-Jun-14,104
CS2551,26-Feb-14,86
CS3768,14-May-14,51
CS5007,20-Jan-14,40
CS4761,27-Jun-14,35
CS4473,21-Feb-14,65
CS5032,18-Jun-14,99
CS2796,14-Mar-15,61
CS2821,18-Sep-14,66
CS5450,27-Apr-14,96
CS4837,13-Aug-14,78
CS2605,10-Feb-14,40
CS4517,20-Dec-14,100
CS5809,12-Feb-14,97
CS3382,28-Feb-15,68
CS2671,05-Feb-15,95
CS1410,16-Jan-15,38
CS3776,06-Aug-14,98
CS1975,21-Feb-14,98
CS3054,24-Mar-14,88
CS3035,11-Jun-14,103
CS5880,26-Feb-14,78
CS5540,31-Mar-14,55
CS1755,30-Jul-14,105
CS4017,06-Jan-15,104
CS6093,20-Dec-14,85
CS1305,20-Sep-14,41
CS5603,23-Aug-14,38
CS1728,13-Nov-14,56
CS1877,30-Nov-14,57
CS3775,06-Feb-15,48
CS4310,30-May-14,47
CS1266,11-Sep-14,92
CS2840,09-Jan-14,95
CS5149,03-Oct-14,74
CS3414,19-Jan-15,74
CS4476,01-Feb-14,39
CS5130,19-Jul-14,76
CS5689,20-Jan-14,61
CS2125,01-Nov-14,40
CS1294,20-Apr-14,76
CS5894,19-Jul-14,77
CS3907,05-Mar-15,86
CS4734,19-Mar-14,76
CS4224,11-Apr-14,57
CS5411,20-Oct-14,36
CS1572,10-Feb-15,88
CS2974,02-Apr-14,45
CS3335,09-Apr-14,83
CS5601,26-Aug-14,55
CS2586,27-Apr-14,80
CS3691,25-Feb-14,65
CS1759,05-Mar-14,61
CS1280,15-May-14,63
CS1513,23-May-14,48
CS4116,23-Apr-14,86
CS4552,15-Dec-14,63
CS4086,21-Apr-14,87
CS4070,10-Aug-14,65
CS2327,27-Feb-14,53
CS4139,08-Mar-14,66
CS1289,20-Oct-14,37
CS1854,23-Jul-14,70
CS1691,23-Jul-14,83
CS4967,04-Feb-15,72
CS3805,11-Dec-14,103
CS4334,05-Nov-14,49
CS5332,15-Feb-14,101
CS1291,11-Jan-15,65
CS3834,08-Dec-14,43
CS5258,03-Mar-15,85
CS4081,25-Feb-15,63
CS4403,02-Aug-14,76
CS5843,28-Nov-14,74
CS1536,28-Sep-14,54
CS4687,13-Jul-14,39
CS4010,17-Nov-14,73
CS2977,15-Jul-14,85
CS4932,01-Feb-14,63
CS2058,19-Apr-14,43
CS5587,20-Jun-14,97
CS1999,29-May-14,70
CS1826,18-Apr-14,55
CS3068,28-Oct-14,98
CS5864,29-Jan-15,93
CS3394,19-Nov-14,84
CS6063,06-Mar-15,83
CS3254,13-Mar-14,42
CS1550,25-Jan-15,55
CS5654,28-Feb-15,39
CS4490,22-Feb-15,76
CS2341,16-Sep-14,87
CS2716,16-Nov-14,78
CS5222,22-Feb-15,60
CS3053,14-Jan-15,105
CS3246,25-Feb-15,57
CS5421,04-Mar-15,71
CS3142,15-Feb-15,83
CS5515,15-Mar-15,93
CS2386,18-Apr-14,73
CS4810,25-Apr-14,88
CS5992,20-Oct-14,80
CS3631,25-Dec-14,65
CS1824,19-Jul-14,68
CS4211,18-Jan-15,71
CS1734,02-Feb-14,62
CS3490,09-Jun-14,36
CS3303,04-Mar-14,67
CS1846,26-May-14,49
CS5073,15-Apr-14,37
CS2291,13-Mar-15,101
CS1769,06-May-14,53
CS2009,15-Mar-14,40
CS2822,06-Dec-14,94
CS4721,13-Nov-14,38
CS4340,04-Apr-14,83
CS3400,13-Sep-14,96
CS1686,11-Mar-14,103
CS3946,25-Nov-14,40
CS2500,30-Aug-14,72
CS2536,03-Aug-14,87
CS4893,15-Dec-14,82
CS1853,21-May-14,38
CS1723,10-Feb-14,39
CS4258,02-Dec-14,56
CS1117,04-Feb-14,56
CS2879,28-Apr-14,78
CS1151,16-Aug-14,60
CS5248,26-Jan-14,45
CS5423,27-Jan-14,59
CS4404,22-Oct-14,60
CS2047,01-May-14,63
CS1933,22-Oct-14,69
CS3821,02-May-14,105
CS3832,17-Nov-14,36
CS3191,26-Nov-14,60
CS4907,17-Apr-14,92
CS2839,31-Aug-14,87
CS5986,18-Aug-14,47
CS2540,28-Jun-14,67
CS3705,07-Dec-14,88
CS3335,14-Mar-15,55
CS1882,23-Jul-14,103
CS5377,30-Apr-14,94
CS4238,20-Jan-15,35
CS3708,29-Jun-14,43
CS2329,02-Dec-14,38
CS5731,07-May-14,95
CS3902,05-Oct-14,45
CS4472,12-Sep-14,77
CS1126,30-Apr-14,72
CS4648,23-Jun-14,69
CS4814,28-Sep-14,74
CS3792,02-Mar-14,89
CS2854,02-Apr-14,69
CS5808,20-Jun-14,88
CS5161,13-Apr-14,95
CS4602,19-Feb-15,48
CS1814,09-May-14,48
CS2793,14-Feb-14,85
CS1915,08-Aug-14,86
CS4030,12-Jan-15,100
CS4668,01-Nov-14,87
CS1393,14-Aug-14,81
CS5518,28-Oct-14,99
CS3431,21-Oct-14,101
CS3234,19-Oct-14,58
CS4349,08-Jul-14,93
CS2485,28-Mar-14,105
CS3741,18-May-14,82
CS4284,03-Oct-14,37
CS2794,11-Nov-14,39
CS4437,22-Jan-15,54
CS3219,12-Jan-15,64
CS1136,21-Mar-14,68
CS1302,02-Apr-14,83
CS5010,11-Dec-14,54
CS2599,04-Jan-15,46
CS3600,23-Apr-14,62
CS3795,03-Jan-15,50
CS2518,24-Mar-14,41
CS1686,19-Feb-14,86
CS5401,09-Jun-14,71
CS3080,03-Mar-15,35
CS2614,25-Sep-14,54
CS2679,27-Sep-14,53
CS4733,01-Mar-14,53
CS2398,08-Feb-14,85
CS5288,19-Jun-14,39
CS4914,30-Jul-14,85
CS1382,12-Mar-15,65
CS2872,15-Mar-15,82
CS2139,02-Feb-15,74
CS3657,25-Jul-14,61
CS5505,17-Feb-15,68
CS2634,26-Oct-14,74
CS5751,16-Oct-14,88
CS1539,22-Jun-14,39
CS1992,21-Dec-14,71
CS2546,08-Feb-15,84
CS3528,06-Sep-14,52
CS6090,07-Nov-14,54
CS3648,21-Mar-14,49
CS1835,30-Dec-14,100
CS5875,01-Jan-14,49
CS4121,23-Apr-14,90
CS3410,21-Sep-14,52
CS1508,24-May-14,101
CS5097,08-Jan-15,88
CS4292,03-Jul-14,84
CS3441,25-Aug-14,89
CS5273,19-Apr-14,89
CS2262,11-Feb-14,104
CS3071,24-Mar-14,68
CS5551,19-Mar-14,36
CS5219,28-Jul-14,92
CS1770,31-Jul-14,89
CS3127,12-Jan-15,60
CS1524,04-Mar-14,82
CS2808,22-Mar-14,70
CS2217,17-Apr-14,73
CS5230,24-Jan-14,84
CS5206,09-Jan-14,98
CS5090,27-Jan-15,102
CS1608,26-Jan-15,51
CS5761,24-Feb-15,85
CS4854,28-Sep-14,42
CS2384,23-Sep-14,40
CS4917,14-Sep-14,73
CS4291,20-May-14,104
CS2751,27-Jan-15,44
CS5224,24-Mar-14,93
CS4562,13-Jul-14,55
CS2246,25-Jan-14,67
CS2989,23-Jan-14,92
CS5719,10-Aug-14,78
CS4506,03-Jun-14,68
CS2811,02-Apr-14,54
CS3721,17-Jan-14,42
CS3730,15-Feb-15,61
CS2073,21-Apr-14,85
CS4487,23-Jul-14,68
CS1558,13-Sep-14,99
CS5709,17-Feb-15,38
CS5532,17-Mar-14,57
CS3502,06-Mar-14,83
CS4600,24-Jan-14,70
CS4526,27-Nov-14,49
CS1760,02-Jan-15,105
CS1371,27-Jun-14,90
CS1640,13-Feb-14,47
CS3569,29-Jun-14,96
CS1843,18-Feb-14,66
CS5761,11-Mar-15,91
CS4523,02-May-14,58
CS6015,09-Apr-14,56
CS5125,10-Oct-14,55
CS2615,20-Feb-15,53
CS2429,18-Sep-14,52
CS4881,10-Mar-15,60
CS4056,07-Dec-14,99
CS5895,09-Jan-15,89
CS2431,08-Nov-14,104
CS4291,07-Feb-14,43
CS4453,24-Sep-14,86
CS1775,21-Jan-14,59
CS2891,10-May-14,46
CS2182,28-Aug-14,73
CS3228,08-Sep-14,42
CS5524,20-Jul-14,71
CS3911,14-Jul-14,65
CS5772,27-Oct-14,105
CS3698,13-Jan-14,62
CS5450,23-Jul-14,95
CS4783,17-Jan-14,44
CS3226,15-Jun-14,40
CS1163,31-Jan-14,51
CS3053,13-Aug-14,67
CS1909,27-Feb-14,66
CS2518,13-Sep-14,46
CS1605,03-Nov-14,85
CS1368,14-Jan-15,81
CS1713,07-Mar-15,95
CS1363,16-Jul-14,63
CS5926,19-Jan-15,91
CS4704,22-Feb-15,41
CS2137,15-May-14,35
CS2316,10-Nov-14,53
CS2474,20-Nov-14,47
CS3042,17-Nov-14,92
CS1245,07-Mar-14,76
CS4348,27-Jan-15,89
CS5897,28-Jun-14,98
CS2699,06-Mar-14,95
CS1407,18-Jul-14,52
CS4465,30-Apr-14,80
CS4633,10-Feb-15,80
CS5933,27-Apr-14,99
CS4039,05-Jan-15,42
CS4931,11-Aug-14,39
CS1615,22-Jun-14,104
CS3288,17-Aug-14,86
CS2618,28-Feb-14,91
CS3467,09-Jan-14,103
CS2822,24-Mar-14,77
CS5061,01-Dec-14,67
CS1405,25-Feb-15,43
CS4647,29-Mar-14,35
CS5787,01-Dec-14,82
CS3009,21-Nov-14,82
CS3668,15-Mar-14,45
CS3675,10-Jul-14,49
CS4183,02-Feb-14,56
CS4272,25-Dec-14,53
CS5510,11-Feb-14,72
CS3733,23-May-14,92
CS3034,13-Jul-14,58
CS3613,05-Feb-14,105
CS2179,10-Jun-14,46
CS1185,05-Mar-15,84
CS2743,16-Aug-14,41
CS5762,28-Oct-14,54
CS3109,07-Oct-14,39
CS6054,23-Aug-14,50
CS3448,27-Aug-14,76
CS4806,16-Oct-14,46
CS1443,02-May-14,89
CS2517,20-Jan-14,37
CS1802,02-Feb-15,35
CS5425,14-Jun-14,49
CS5254,09-Aug-14,46
CS3471,09-Jul-14,97
CS3308,31-Jan-15,101
CS4698,09-Jul-14,56
CS2493,15-Mar-15,74
CS3157,13-Jan-15,100
CS4687,13-Oct-14,81
CS2824,02-Oct-14,48
CS4785,14-Sep-14,82
CS2803,09-Nov-14,98
CS1435,15-Aug-14,65
CS2924,29-Jul-14,76
CS2638,03-Mar-15,45
CS1760,10-Oct-14,79
CS1738,09-Feb-15,39
CS5817,20-Sep-14,87
CS1393,03-Apr-14,93
CS3365,25-Jan-14,78
CS5016,17-Mar-14,44
CS1291,26-May-14,96
CS4354,25-Aug-14,88
CS4827,26-Dec-14,74
CS3139,03-Mar-15,66
CS1166,21-Sep-14,104
CS4306,21-Aug-14,63
CS4478,27-Aug-14,65
CS2035,03-Nov-14,60
CS1533,01-Feb-15,97
CS4097,23-Nov-14,41
CS2005,17-Dec-14,84
CS4680,25-Jul-14,48
CS5281,08-Jan-14,59
CS5150,24-Jun-14,74
CS3629,09-Feb-14,69
CS5270,12-Feb-15,90
CS5737,05-Feb-15,69
CS6062,23-Dec-14,54
CS1405,21-Oct-14,84
CS2337,11-Mar-15,78
CS2278,04-Jul-14,36
CS3711,16-Jun-14,87
CS1986,12-Apr-14,87
CS1678,30-Sep-14,102
CS5412,15-Feb-15,67
CS2331,08-Jan-14,41
CS1458,02-Oct-14,52
CS3553,04-Feb-14,97
CS1406,25-Mar-14,103
CS2603,13-Nov-14,63
CS3546,26-Aug-14,105
CS4129,21-Aug-14,55
CS3886,04-Jul-14,55
CS5829,22-Mar-14,52
CS2680,29-Aug-14,39
CS2707,30-Jan-15,91
CS5487,26-Apr-14,48
CS5862,05-Nov-14,78
CS5056,16-Mar-14,81
CS2409,14-May-14,78
CS3409,20-Apr-14,72
CS2272,08-Aug-14,49
CS1995,30-Sep-14,88
CS2862,21-Feb-15,94
CS1629,06-Apr-14,100
CS3694,06-Jun-14,74
CS1448,17-May-14,66
CS4013,25-Feb-15,52
CS1751,10-May-14,46
CS2338,28-Apr-14,67
