Employer_Code,Employer_Category1,Employer_Category2
COM0004566,A,4
COM0046299,A,4
COM0006383,A,4
COM0008531,C,4
COM0019438,C,4
COM0050660,C,4
COM0000989,B,4
COM0026961,B,4
COM0030759,A,4
COM0001153,C,4
COM0027122,A,4
COM0036255,B,4
COM0053117,A,4
COM0006081,C,4
COM0008408,A,4
COM0001381,B,4
COM0040949,A,4
COM0003337,C,4
COM0001523,A,4
COM0041598,A,4
COM0002738,A,4
COM0038552,B,4
COM0027199,A,4
COM0038066,B,4
COM0002625,C,4
COM0051314,A,4
COM0038853,A,4
COM0000914,B,4
COM0008190,B,4
COM0014354,C,4
COM0052952,A,4
COM0025596,A,4
COM0000844,C,4
COM0052100,B,4
COM0017262,B,4
COM0046776,A,4
COM0002614,B,4
COM0008310,B,4
COM0004337,C,4
COM0005225,B,4
COM0029368,A,4
COM0049539,A,4
COM0004183,B,4
COM0001130,B,4
COM0030300,A,4
COM0002608,B,4
COM0027984,B,4
COM0052301,B,4
COM0002867,B,4
COM0004763,A,4
COM0022816,A,4
COM0026720,A,4
COM0029408,A,4
COM0016527,A,4
COM0001023,B,4
COM0008792,A,4
COM0007528,A,4
COM0002352,A,4
COM0046330,A,4
COM0046823,A,4
COM0023980,A,4
COM0030181,A,4
COM0010527,A,4
COM0029570,A,4
COM0004446,A,4
COM0050487,B,4
COM0030056,C,4
COM0011785,A,4
COM0024687,B,4
COM0030361,A,4
COM0022057,A,4
COM0017352,A,4
COM0014000,B,4
COM0031800,A,4
COM0005589,B,4
COM0001598,C,4
COM0021181,A,4
COM0002140,B,4
COM0023647,A,4
COM0031606,A,4
COM0012242,A,4
COM0002249,B,4
COM0001773,B,4
COM0023541,A,4
COM0010976,C,4
COM0001933,C,4
COM0001454,C,4
COM0013443,C,4
COM0034860,A,4
COM0016227,A,4
COM0024163,B,4
COM0017934,A,4
COM0003428,B,4
COM0006929,B,4
COM0045901,A,4
COM0001400,B,4
COM0004524,A,4
COM0054458,B,4
COM0033466,A,4
COM0032185,A,4
COM0012979,B,4
COM0032737,A,4
COM0001581,B,4
COM0052886,A,4
COM0048119,A,4
COM0013423,B,4
COM0036763,A,4
COM0047590,B,4
COM0049401,A,4
COM0013164,A,4
COM0007927,A,4
COM0011734,A,4
COM0023205,A,4
COM0032224,A,4
COM0045685,B,4
COM0043406,C,4
COM0019325,A,4
COM0020471,A,4
COM0031430,A,4
COM0055129,A,4
COM0053008,A,4
COM0030917,B,4
COM0056785,B,4
COM0054960,A,4
COM0046675,A,4
COM0045480,A,4
COM0004153,A,4
COM0023412,A,4
COM0041649,A,4
COM0008658,C,4
COM0011879,C,4
COM0020784,A,4
COM0045619,A,4
COM0002859,B,4
COM0040967,A,4
COM0009921,B,4
COM0012413,B,4
COM0049037,A,4
COM0051242,A,4
COM0049893,A,4
COM0002307,C,4
COM0035963,A,4
COM0001846,B,4
COM0028852,B,4
COM0056763,A,4
COM0012656,B,4
COM0042693,C,4
COM0056756,B,4
COM0035592,A,4
COM0036000,C,4
COM0021940,A,4
COM0015910,A,4
COM0006993,B,4
COM0006563,B,4
COM0001772,A,4
COM0036383,A,4
COM0052298,B,4
COM0056354,C,4
COM0024167,B,4
COM0056787,C,4
COM0036335,A,4
COM0001120,A,4
COM0002115,B,4
COM0027586,B,4
COM0030955,B,4
COM0046960,A,4
COM0043599,B,4
COM0028845,A,4
COM0052543,C,4
COM0022838,C,4
COM0031965,A,4
COM0025983,A,4
COM0052541,B,4
COM0008213,C,4
COM0052087,A,4
COM0002078,C,4
COM0042460,A,4
COM0053901,A,4
COM0039368,C,4
COM0026198,A,4
COM0046875,A,4
COM0000738,B,4
COM0022619,A,4
COM0023359,A,4
COM0010498,B,4
COM0010043,A,4
COM0022300,A,4
COM0019690,A,4
COM0016039,B,4
COM0050127,A,4
COM0050382,B,4
COM0003389,A,4
COM0013859,B,4
COM0046810,A,4
COM0001871,C,4
COM0049212,A,4
COM0012717,B,4
COM0010716,A,4
COM0002062,A,4
COM0017326,A,4
COM0038072,C,4
COM0041194,C,4
COM0012389,A,4
COM0002584,B,4
COM0008274,B,4
COM0042352,C,4
COM0055073,A,4
COM0025068,B,4
COM0035696,A,4
COM0017045,A,4
COM0011885,A,4
COM0002626,C,4
COM0002562,C,4
COM0038199,A,4
COM0014557,B,4
COM0043451,A,4
COM0023232,A,4
COM0048202,A,4
COM0050017,A,4
COM0037450,C,4
COM0047105,A,4
COM0003735,B,4
COM0028498,B,4
COM0031592,A,4
COM0037625,A,4
COM0043015,A,4
COM0040559,A,4
COM0013666,B,4
COM0034243,A,4
COM0054718,A,4
COM0008505,A,4
COM0029913,A,4
COM0020220,A,4
COM0015855,A,4
COM0031005,A,4
COM0037483,A,4
COM0014727,C,4
COM0042288,A,4
COM0014228,A,4
COM0025084,A,4
COM0011394,A,4
COM0005850,A,4
COM0022734,A,4
COM0028930,A,4
COM0016730,A,4
COM0003674,B,4
COM0002200,A,4
COM0004837,A,4
COM0022240,A,4
COM0034153,A,4
COM0054900,B,4
COM0000432,B,4
COM0040442,A,4
COM0005463,B,4
COM0030536,A,4
COM0032474,A,4
COM0041827,A,4
COM0037347,A,4
COM0002494,A,4
COM0016071,B,4
COM0003746,C,4
COM0054594,B,4
COM0021677,A,4
COM0012998,A,4
COM0028614,A,4
COM0002566,A,4
COM0029589,A,4
COM0000882,C,4
COM0049430,B,4
COM0011452,A,4
COM0035082,A,4
COM0033952,A,4
COM0035154,B,4
COM0053528,A,4
COM0008288,A,4
COM0006320,C,4
COM0003091,C,4
COM0041544,B,4
COM0007734,C,4
COM0021455,B,4
COM0049491,C,4
COM0010913,A,4
COM0032219,C,4
COM0041226,A,4
COM0008811,A,4
COM0005416,C,4
COM0008350,B,4
COM0018664,B,4
COM0002048,C,4
COM0004211,A,4
COM0032815,A,4
COM0002164,B,4
COM0032206,A,4
COM0053054,A,4
COM0008075,B,4
COM0019266,A,4
COM0009968,B,4
COM0045354,A,4
COM0032710,C,4
COM0007334,B,4
COM0021333,A,4
COM0001212,A,4
COM0003089,B,4
COM0011498,C,4
COM0004464,B,4
COM0023431,C,4
COM0040141,A,4
COM0011585,C,4
COM0002942,C,4
COM0056768,A,4
COM0000897,C,4
COM0036646,A,4
COM0009929,A,4
COM0030845,A,4
COM0004696,B,4
COM0056254,A,4
COM0049494,A,4
COM0025289,B,4
COM0051051,A,4
COM0014663,B,4
COM0003270,A,4
COM0033118,C,4
COM0041375,B,4
COM0027244,A,4
COM0013266,B,4
COM0032463,A,4
COM0000497,A,4
COM0044580,C,4
COM0002177,A,4
COM0029087,A,4
COM0021653,A,4
COM0000932,C,4
COM0034733,A,4
COM0000623,A,4
COM0013379,A,4
COM0007606,C,4
COM0004501,A,4
COM0002895,C,4
COM0036360,A,4
COM0003556,A,4
COM0041977,A,4
COM0035944,A,4
COM0006440,C,4
COM0009750,A,4
COM0010557,A,4
COM0038801,A,4
COM0020917,C,4
COM0005918,B,4
COM0015736,A,4
COM0012590,A,4
COM0037233,B,4
COM0006270,B,4
COM0009754,B,4
COM0004021,A,4
COM0025298,C,4
COM0012491,A,4
COM0011440,A,4
COM0056280,B,4
COM0040219,A,4
COM0007270,A,4
COM0056427,C,4
COM0008946,C,4
COM0014914,A,4
COM0054916,A,4
COM0039941,A,4
COM0040529,A,4
COM0045879,A,4
COM0000853,A,4
COM0053158,A,4
COM0053359,A,4
COM0009484,A,4
COM0031676,A,4
COM0045174,B,4
COM0001503,A,4
COM0012111,B,4
COM0006435,C,4
COM0024489,A,4
COM0046907,A,4
COM0003896,A,4
COM0056968,A,4
COM0024166,B,4
COM0040177,A,4
COM0018633,A,4
COM0014629,A,4
COM0042607,A,4
COM0030537,A,4
COM0040239,A,4
COM0032418,A,4
COM0021149,A,4
COM0000737,B,4
COM0048212,B,4
COM0012135,A,4
COM0013554,B,4
COM0037366,A,4
COM0052314,B,4
COM0006308,C,4
COM0011541,A,4
COM0011357,C,4
COM0007101,C,4
COM0025639,A,4
COM0000635,C,4
COM0044086,B,4
COM0022135,A,4
COM0044306,B,4
COM0024968,A,4
COM0001943,B,4
COM0021077,A,4
COM0056434,A,4
COM0019313,C,4
COM0000318,C,4
COM0039254,A,4
COM0038921,A,4
COM0050528,A,4
COM0035540,A,4
COM0051117,A,4
COM0040410,B,4
COM0005098,C,4
COM0002005,A,4
COM0024630,B,4
COM0000314,A,4
COM0006963,B,4
COM0040520,A,4
COM0006127,B,4
COM0014307,B,4
COM0010070,A,4
COM0000422,B,4
COM0037844,A,4
COM0053420,A,4
COM0007790,B,4
COM0012356,A,4
COM0006841,A,4
COM0013374,B,4
COM0041666,A,4
COM0004271,C,4
COM0049980,A,4
COM0003786,B,4
COM0001356,B,4
COM0005054,A,4
COM0013775,B,4
COM0003311,B,4
COM0051364,B,4
COM0033355,A,4
COM0003184,B,4
COM0018234,A,4
COM0026006,A,4
COM0028877,B,4
COM0000724,C,4
COM0055997,A,4
COM0052003,B,4
COM0005106,A,4
COM0005553,A,4
COM0002027,B,4
COM0002560,B,4
COM0011272,A,4
COM0002767,A,4
COM0027955,A,4
COM0013780,A,4
COM0004298,B,4
COM0001543,A,4
COM0029487,A,4
COM0042028,A,4
COM0023469,A,4
COM0016702,A,4
COM0036024,C,4
COM0003433,C,4
COM0056742,A,4
COM0008192,B,4
COM0019116,A,4
COM0001691,A,4
COM0023369,C,4
COM0000831,B,4
COM0021636,A,4
COM0031192,A,4
COM0016104,A,4
COM0037464,A,4
COM0019003,A,4
COM0033104,A,4
COM0002855,B,4
COM0049823,A,4
COM0032112,C,4
COM0012951,A,4
COM0008152,C,4
COM0038616,A,4
COM0051141,B,4
COM0024488,A,4
COM0015924,B,4
COM0054136,C,4
COM0011108,A,4
COM0018432,C,4
COM0000922,A,4
COM0003940,A,4
COM0025273,B,4
COM0023558,A,4
COM0007626,A,4
COM0002792,C,4
COM0038239,A,4
COM0039400,B,4
COM0002983,A,4
COM0010111,C,4
COM0046352,B,4
COM0041021,A,4
COM0014389,B,4
COM0052978,A,4
COM0029372,A,4
COM0002720,B,4
COM0010697,A,4
COM0011821,B,4
COM0046672,B,4
COM0050845,A,4
COM0001740,C,4
COM0038983,A,4
COM0026099,B,4
COM0050195,B,4
COM0055598,A,4
COM0026101,B,4
COM0020267,A,4
COM0039850,A,4
COM0047460,A,4
COM0000348,C,4
COM0033646,B,4
COM0009205,A,4
COM0043644,A,4
COM0048643,B,4
COM0030829,A,4
COM0042427,B,4
COM0049655,B,4
COM0026276,A,4
COM0045806,A,4
COM0047990,A,4
COM0011779,B,4
COM0023885,A,4
COM0005945,B,4
COM0049348,A,4
COM0021634,A,4
COM0008574,A,4
COM0001043,A,4
COM0002702,C,4
COM0042895,B,4
COM0003618,B,4
COM0006333,A,4
COM0045947,A,4
COM0037559,A,4
COM0013830,C,4
COM0018639,A,4
COM0040261,A,4
COM0050634,C,4
COM0036563,B,4
COM0007639,A,4
COM0043693,C,4
COM0026454,B,4
COM0054977,B,4
COM0023673,A,4
COM0050982,A,4
COM0039708,A,4
COM0043580,A,4
COM0038312,C,4
COM0010923,B,4
COM0050456,A,4
COM0004541,C,4
COM0038565,C,4
COM0016394,A,4
COM0014406,C,4
COM0015515,B,4
COM0047876,A,4
COM0009371,B,4
COM0048597,C,4
COM0048036,A,4
COM0044291,A,4
COM0009224,B,4
COM0044116,A,4
COM0000641,B,4
COM0030094,A,4
COM0043084,A,4
COM0028326,A,4
COM0052924,A,4
COM0041615,A,4
COM0050002,A,4
COM0030469,C,4
COM0004307,B,4
COM0050429,A,4
COM0020742,A,4
COM0014794,A,4
COM0052176,A,4
COM0050030,A,4
COM0040195,B,4
COM0025073,C,4
COM0001616,A,4
COM0048705,A,4
COM0035953,A,4
COM0003599,B,4
COM0056075,A,4
COM0042297,A,4
COM0011121,B,4
COM0052777,B,4
COM0014293,C,4
COM0023217,A,4
COM0023947,B,4
COM0037236,A,4
COM0056430,A,4
COM0003676,A,4
COM0023150,B,4
COM0016327,A,4
COM0034107,A,4
COM0001972,A,4
COM0003401,A,4
COM0001327,B,4
COM0030907,B,4
COM0043783,A,4
COM0056494,B,4
COM0005078,B,4
COM0026567,A,4
COM0040777,A,4
COM0007296,A,4
COM0007052,B,4
COM0026359,A,4
COM0042648,A,4
COM0002695,A,4
COM0012854,A,4
COM0049155,A,4
COM0028309,A,4
COM0011835,C,4
COM0014212,A,4
COM0039259,B,4
COM0017524,A,4
COM0009341,C,4
COM0004513,B,4
COM0018961,C,4
COM0025453,B,4
COM0019093,A,4
COM0037737,A,4
COM0027675,A,4
COM0002491,C,4
COM0011340,A,4
COM0048777,B,4
COM0010950,A,4
COM0051917,B,4
COM0048397,B,4
COM0030098,A,4
COM0048832,A,4
COM0006911,B,4
COM0044196,A,4
COM0037061,A,4
COM0040620,B,4
COM0005274,B,4
COM0037098,A,4
COM0010312,A,4
COM0053701,A,4
COM0022160,C,4
COM0046178,A,4
COM0006062,C,4
COM0027340,A,4
COM0002413,A,4
COM0030580,A,4
COM0042928,A,4
COM0040183,A,4
COM0011746,B,4
COM0013091,B,4
COM0035247,A,4
COM0004687,B,4
COM0044053,A,4
COM0019758,A,4
COM0002923,B,4
COM0021486,A,4
COM0020013,C,4
COM0002577,C,4
COM0001825,A,4
COM0015792,A,4
COM0003671,B,4
COM0002971,A,4
COM0001576,A,4
COM0041000,A,4
COM0011141,C,4
COM0022889,B,4
COM0006255,A,4
COM0001233,B,4
COM0009136,B,4
COM0009519,B,4
COM0026556,A,4
COM0000612,B,4
COM0045560,A,4
COM0027397,C,4
COM0024528,C,4
COM0036867,C,4
COM0056314,A,4
COM0024920,A,4
COM0032949,A,4
COM0044833,A,4
COM0019225,A,4
COM0055668,B,4
COM0024902,A,4
COM0005044,B,4
COM0000610,C,4
COM0037995,A,4
COM0029385,A,4
COM0005876,A,4
COM0052583,C,4
COM0036873,B,4
COM0040527,A,4
COM0010305,B,4
COM0046083,A,4
COM0054623,B,4
COM0046467,B,4
COM0045540,A,4
COM0056826,A,4
COM0014216,C,4
COM0045891,B,4
COM0037886,A,4
COM0010665,C,4
COM0056864,C,4
COM0002567,A,4
COM0013364,B,4
COM0041694,B,4
COM0025083,A,4
COM0039594,A,4
COM0005063,B,4
COM0025078,B,4
COM0004812,A,4
COM0036266,A,4
COM0042884,A,4
COM0037407,A,4
COM0057122,C,4
COM0001005,C,4
COM0020418,A,4
COM0016187,A,4
COM0019700,A,4
COM0045943,A,4
COM0004473,A,4
COM0034689,B,4
COM0028109,A,4
COM0002280,A,4
COM0047136,A,4
COM0024990,A,4
COM0000756,C,4
COM0037941,A,4
COM0010071,A,4
COM0004243,B,4
COM0044876,A,4
COM0051488,A,4
COM0004126,B,4
COM0047951,B,4
COM0047010,B,4
COM0051284,B,4
COM0013100,A,4
COM0008098,C,4
COM0032616,A,4
COM0044563,A,4
COM0027508,C,4
COM0012016,A,4
COM0051538,C,4
COM0001188,C,4
COM0025690,A,4
COM0018767,A,4
COM0037280,A,4
COM0034071,A,4
COM0009689,B,4
COM0013453,A,4
COM0016908,A,4
COM0017090,A,4
COM0020661,B,4
COM0053267,A,4
COM0030549,B,4
COM0001518,B,4
COM0049006,A,4
COM0039358,A,4
COM0055947,B,4
COM0028218,A,4
COM0056127,A,4
COM0038993,A,4
COM0005160,B,4
COM0025312,A,4
COM0006759,A,4
COM0043126,C,4
COM0007962,A,4
COM0023323,A,4
COM0008570,A,4
COM0045251,A,4
COM0033087,C,4
COM0040954,A,4
COM0022125,A,4
COM0017340,A,4
COM0003597,B,4
COM0021143,A,4
COM0049732,A,4
COM0014810,A,4
COM0045850,A,4
COM0011313,A,4
COM0016782,A,4
COM0035935,C,4
COM0040705,B,4
COM0003169,B,4
COM0034728,A,4
COM0045738,A,4
COM0005560,C,4
COM0045389,A,4
COM0003248,B,4
COM0055801,A,4
COM0021497,C,4
COM0024400,A,4
COM0006334,A,4
COM0040852,A,4
COM0014281,A,4
COM0002095,B,4
COM0010334,B,4
COM0033243,B,4
COM0053956,A,4
COM0010026,A,4
COM0006517,A,4
COM0056054,A,4
COM0014070,A,4
COM0052855,A,4
COM0040027,B,4
COM0003923,B,4
COM0039585,C,4
COM0016659,A,4
COM0006016,B,4
COM0042792,A,4
COM0046579,A,4
COM0049710,A,4
COM0018991,A,4
COM0011227,A,4
COM0003532,A,4
COM0013960,A,4
COM0027828,B,4
COM0008536,C,4
COM0013785,C,4
COM0033677,A,4
COM0004168,B,4
COM0041301,A,4
COM0006814,B,4
COM0005937,B,4
COM0009727,A,4
COM0032696,A,4
COM0047775,A,4
COM0038506,A,4
COM0016882,A,4
COM0017304,A,4
COM0002222,A,4
COM0023260,A,4
COM0038762,A,4
COM0046439,A,4
COM0001226,C,4
COM0035155,A,4
COM0008054,A,4
COM0001568,A,4
COM0021330,A,4
COM0022444,A,4
COM0039353,B,4
COM0006585,B,4
COM0013855,B,4
COM0052358,A,4
COM0006920,B,4
COM0010308,A,4
COM0052895,C,4
COM0055506,A,4
COM0030990,A,4
COM0031910,A,4
COM0051822,A,4
COM0038369,A,4
COM0026056,A,4
COM0036424,A,4
COM0006049,A,4
COM0040565,A,4
COM0024796,A,4
COM0038419,C,4
COM0011269,B,4
COM0040092,A,4
COM0049479,A,4
COM0001378,A,4
COM0013034,A,4
COM0038262,B,4
COM0030606,A,4
COM0021934,A,4
COM0001111,A,4
COM0000598,B,4
COM0005016,A,4
COM0048463,A,4
COM0010784,A,4
COM0009869,A,4
COM0029931,A,4
COM0003642,B,4
COM0001709,B,4
COM0001478,C,4
COM0048905,A,4
COM0046736,A,4
COM0002957,B,4
COM0014533,A,4
COM0006262,A,4
COM0012505,B,4
COM0011137,B,4
COM0036790,A,4
COM0004962,C,4
COM0001799,B,4
COM0048694,A,4
COM0004078,B,4
COM0003955,C,4
COM0054453,A,4
COM0039023,A,4
COM0034181,A,4
COM0006897,B,4
COM0006009,C,4
COM0015494,A,4
COM0006582,B,4
COM0048100,A,4
COM0005949,A,4
COM0005327,B,4
COM0014397,A,4
COM0015112,A,4
COM0026818,A,4
COM0009195,A,4
COM0048868,A,4
COM0010666,A,4
COM0000964,B,4
COM0024132,A,4
COM0005879,B,4
COM0035603,A,4
COM0027705,A,4
COM0002132,C,4
COM0010255,A,4
COM0055247,A,4
COM0017251,B,4
COM0001324,B,4
COM0003542,A,4
COM0000492,A,4
COM0011403,B,4
COM0001607,A,4
COM0055520,C,4
COM0006141,B,4
COM0039640,C,4
COM0029387,A,4
COM0027353,A,4
COM0018247,A,4
COM0010814,A,4
COM0002147,A,4
COM0001813,B,4
COM0011119,A,4
COM0008365,A,4
COM0020124,A,4
COM0028021,A,4
COM0015196,A,4
COM0032131,C,4
COM0018269,C,4
COM0023622,A,4
COM0000953,A,4
COM0039887,B,4
COM0002949,B,4
COM0012764,B,4
COM0007793,B,4
COM0019709,A,4
COM0035230,A,4
COM0019253,A,4
COM0015247,A,4
COM0050025,A,4
COM0009731,B,4
COM0002959,A,4
COM0012506,B,4
COM0013817,C,4
COM0004741,A,4
COM0002284,B,4
COM0055702,B,4
COM0039650,C,4
COM0040028,A,4
COM0044796,A,4
COM0009701,A,4
COM0018826,A,4
COM0044286,A,4
COM0017917,A,4
COM0014680,B,4
COM0042448,A,4
COM0021837,A,4
COM0008961,A,4
COM0033605,A,4
COM0018985,A,4
COM0004733,B,4
COM0022147,A,4
COM0012712,A,4
COM0012680,B,4
COM0006521,B,4
COM0003455,A,4
COM0018001,A,4
COM0009756,A,4
COM0039904,A,4
COM0025197,A,4
COM0000820,A,4
COM0006244,C,4
COM0034390,A,4
COM0052274,B,4
COM0048570,A,4
COM0035239,A,4
COM0044635,A,4
COM0044651,A,4
COM0012853,A,4
COM0016137,A,4
COM0036925,A,4
COM0010238,A,4
COM0046961,A,4
COM0004535,A,4
COM0007902,A,4
COM0045188,A,4
COM0034674,A,4
COM0005710,A,4
COM0004118,A,4
COM0019198,A,4
COM0046493,B,4
COM0002101,B,4
COM0032315,A,4
COM0019619,B,4
COM0016455,B,4
COM0024867,A,4
COM0044343,A,4
COM0032707,A,4
COM0030495,A,4
COM0053998,A,4
COM0003715,A,4
COM0013085,B,4
COM0001336,B,4
COM0053813,A,4
COM0052013,A,4
COM0053034,A,4
COM0011944,A,4
COM0024904,A,4
COM0009808,B,4
COM0036093,A,4
COM0017032,A,4
COM0000566,C,4
COM0013655,A,4
COM0043178,B,4
COM0044615,A,4
COM0042430,C,4
COM0010276,A,4
COM0013326,A,4
COM0027460,A,4
COM0038662,A,4
COM0052644,C,4
COM0029719,B,4
COM0006061,B,4
COM0053013,A,4
COM0027973,A,4
COM0043206,C,4
COM0032564,A,4
COM0056074,A,4
COM0016506,A,4
COM0002363,B,4
COM0053245,A,4
COM0038507,A,4
COM0012707,C,4
COM0026668,A,4
COM0036516,A,4
COM0051160,C,4
COM0009650,C,4
COM0028398,B,4
COM0030365,A,4
COM0024513,A,4
COM0009674,A,4
COM0008894,A,4
COM0030899,A,4
COM0051592,B,4
COM0013449,A,4
COM0017997,C,4
COM0013457,B,4
COM0053336,A,4
COM0051128,A,4
COM0041942,A,4
COM0039283,A,4
COM0001000,A,4
COM0056208,A,4
COM0001565,C,4
COM0045687,C,4
COM0035986,A,4
COM0006450,A,4
COM0022397,A,4
COM0007161,A,4
COM0043488,A,4
COM0004646,A,4
COM0030400,A,4
COM0028079,A,4
COM0033493,C,4
COM0016479,C,4
COM0024476,A,4
COM0030389,B,4
COM0022773,A,4
COM0053536,A,4
COM0030699,A,4
COM0007955,A,4
COM0015908,A,4
COM0004101,A,4
COM0032452,B,4
COM0026238,A,4
COM0053867,A,4
COM0010755,B,4
COM0013096,C,4
COM0026490,A,4
COM0017096,B,4
COM0001737,C,4
COM0027268,A,4
COM0048882,A,4
COM0041049,A,4
COM0051062,B,4
COM0032227,A,4
COM0035046,A,4
COM0011979,B,4
COM0012784,C,4
COM0056965,A,4
COM0022359,A,4
COM0012964,A,4
COM0002442,C,4
COM0002707,A,4
COM0002435,C,4
COM0038404,A,4
COM0036800,A,4
COM0012987,A,4
COM0008044,A,4
COM0041865,A,4
COM0041611,A,4
COM0006233,B,4
COM0000699,A,4
COM0004082,B,4
COM0053618,A,4
COM0017512,A,4
COM0046097,A,4
COM0037216,A,4
COM0009753,A,4
COM0024065,B,4
COM0008764,A,4
COM0044836,A,4
COM0041571,A,4
COM0000717,B,4
COM0013365,A,4
COM0003871,B,4
COM0013183,A,4
COM0042749,A,4
COM0028837,B,4
COM0012314,A,4
COM0056487,A,4
COM0007299,B,4
COM0017020,B,4
COM0053855,C,4
COM0044737,A,4
COM0049635,C,4
COM0002031,B,4
COM0005539,B,4
COM0046242,A,4
COM0023682,B,4
COM0039390,A,4
COM0002107,C,4
COM0030379,C,4
COM0009346,A,4
COM0048102,A,4
COM0048656,A,4
COM0001553,C,4
COM0001734,C,4
COM0029412,A,4
COM0009038,A,4
COM0046176,A,4
COM0001262,C,4
COM0020762,B,4
COM0004650,C,4
COM0031162,A,4
COM0001426,A,4
COM0044689,A,4
COM0048547,B,4
COM0001018,B,4
COM0003780,B,4
COM0001887,B,4
COM0000870,C,4
COM0043712,A,4
COM0011552,A,4
COM0054315,A,4
COM0005682,A,4
COM0000619,A,4
COM0005974,A,4
COM0042970,C,4
COM0023016,A,4
COM0031292,A,4
COM0017486,A,4
COM0020829,C,4
COM0001544,B,4
COM0025515,A,4
COM0020188,A,4
COM0018889,B,4
COM0040251,A,4
COM0015470,A,4
COM0006663,C,4
COM0053559,A,4
COM0030109,B,4
COM0018037,C,4
COM0012502,A,4
COM0028641,C,4
COM0002747,C,4
COM0012196,C,4
COM0001937,B,4
COM0031319,B,4
COM0033851,A,4
COM0038228,A,4
COM0037924,B,4
COM0023688,A,4
COM0040834,A,4
COM0005976,B,4
COM0005037,B,4
COM0033321,C,4
COM0042509,A,4
COM0002432,A,4
COM0008676,A,4
COM0041866,A,4
COM0024036,A,4
COM0027005,A,4
COM0033779,A,4
COM0005174,B,4
COM0052352,C,4
COM0018297,A,4
COM0012661,C,4
COM0011373,C,4
COM0001062,B,4
COM0012743,A,4
COM0033319,C,4
COM0005605,C,4
COM0039824,A,4
COM0031688,B,4
COM0007939,A,4
COM0048724,A,4
COM0056360,A,4
COM0021504,C,4
COM0021237,B,4
COM0035528,A,4
COM0007738,B,4
COM0011208,A,4
COM0023999,B,4
COM0009939,A,4
COM0039061,A,4
COM0015072,A,4
COM0004340,A,4
COM0049061,A,4
COM0054797,B,4
COM0032820,A,4
COM0004877,A,4
COM0023770,A,4
COM0048066,A,4
COM0014897,A,4
COM0005050,C,4
COM0000654,C,4
COM0035264,B,4
COM0042013,A,4
COM0007527,A,4
COM0014554,A,4
COM0023814,C,4
COM0010661,A,4
COM0041209,A,4
COM0043070,A,4
COM0018085,A,4
COM0005194,A,4
COM0004447,C,4
COM0007198,B,4
COM0052061,A,4
COM0033086,A,4
COM0005452,A,4
COM0016372,A,4
COM0011800,B,4
COM0005841,B,4
COM0023472,A,4
COM0018362,A,4
COM0054264,A,4
COM0028636,A,4
COM0043643,A,4
COM0056697,A,4
COM0004045,A,4
COM0009436,A,4
COM0050321,A,4
COM0037128,A,4
COM0005874,B,4
COM0000201,A,4
COM0049811,A,4
COM0002872,B,4
COM0042805,A,4
COM0003804,A,4
COM0018950,C,4
COM0004505,A,4
COM0000580,A,4
COM0027081,B,4
COM0051785,A,4
COM0001431,C,4
COM0050290,A,4
COM0027749,B,4
COM0045163,A,4
COM0004807,A,4
COM0021086,A,4
COM0015052,B,4
COM0012670,A,4
COM0053277,C,4
COM0002538,A,4
COM0051090,A,4
COM0005319,A,4
COM0028587,A,4
COM0038128,B,4
COM0013455,B,4
COM0004985,B,4
COM0040568,A,4
COM0053156,A,4
COM0003948,B,4
COM0032739,B,4
COM0032630,C,4
COM0054666,B,4
COM0001373,B,4
COM0011622,B,4
COM0024397,A,4
COM0003692,A,4
COM0007371,B,4
COM0013145,A,4
COM0025012,A,4
COM0000735,A,4
COM0041079,A,4
COM0032205,C,4
COM0021752,A,4
COM0009784,A,4
COM0002713,A,4
COM0051514,C,4
COM0011008,A,4
COM0004106,B,4
COM0041736,A,4
COM0033500,C,4
COM0041085,A,4
COM0043755,B,4
COM0002524,A,4
COM0052658,A,4
COM0037793,A,4
COM0009324,A,4
COM0012390,B,4
COM0022550,A,4
COM0054917,B,4
COM0010375,B,4
COM0008467,C,4
COM0049663,A,4
COM0023873,A,4
COM0013322,A,4
COM0029777,A,4
COM0007178,A,4
COM0004457,A,4
COM0027420,C,4
COM0030316,A,4
COM0013298,B,4
COM0055371,A,4
COM0003067,B,4
COM0002002,B,4
COM0002387,A,4
COM0055622,A,4
COM0011063,A,4
COM0004296,A,4
COM0007379,A,4
COM0024957,C,4
COM0012541,A,4
COM0010572,C,4
COM0024296,B,4
COM0026078,B,4
COM0046140,A,4
COM0022324,A,4
COM0054137,B,4
COM0033181,A,4
COM0010531,A,4
COM0037349,B,4
COM0051361,A,4
COM0019534,A,4
COM0031061,A,4
COM0039843,B,4
COM0015262,C,4
COM0045784,A,4
COM0024240,A,4
COM0056042,B,4
COM0045995,A,4
COM0004419,C,4
COM0038443,C,4
COM0027897,A,4
COM0034806,A,4
COM0040639,A,4
COM0001058,A,4
COM0034485,A,4
COM0013086,A,4
COM0013595,A,4
COM0036625,A,4
COM0051989,A,4
COM0028961,A,4
COM0001535,A,4
COM0045425,A,4
COM0053749,A,4
COM0015073,C,4
COM0014487,A,4
COM0003759,B,4
COM0005257,A,4
COM0049256,A,4
COM0017466,A,4
COM0011790,B,4
COM0051209,A,4
COM0010584,B,4
COM0045890,C,4
COM0018700,A,4
COM0054001,A,4
COM0039008,A,4
COM0000378,B,4
COM0036791,C,4
COM0031788,A,4
